EntityId,Symbol,Date,PrevDate,Close,AdjClose,PrevAdjClose,LogChange,AbsChange,VolScore,VolumeSpike,AdjVolume,AvgVolume,StdevVolume
1074526,MNXBF,9/26/2013,6/26/2013,4.5100002288818359,4.51,330,-4.29279566,73.170743207242367,3.40557508207442,0.85861948261196,500,147.51093053222797,410.5300154563044
1094340,O010.L,7/9/2012,7/5/2012,2.1600000858306885,2.16,156.83,-4.285054,72.606482381648291,85.762779933398349,-0.098345493023941771,0,11057.693129789388,112437.21282781553
1094342,O012.L,7/9/2012,7/2/2012,2.2999999523162842,2.3,9.47,-1.41521978,4.1173913023717921,9.0267385763942674,0.31836251805881455,84000,15124.493185171774,216343.01435605591
1094342,O012.L,7/10/2012,7/9/2012,19.799999237060547,19.8,2.3,2.15277267,8.6086943630943047,30.703659873516614,0.31054355275884193,84000,15631.494788302261,220157.54184660377
1094342,O012.L,8/8/2012,8/6/2012,9.0762500762939453,9.07625,0.7729166,2.46324515,11.742857147792702,23.653958858743728,-0.098924854174480756,798,11700.201511696496,110206.90000176814
1094346,O075.L,7/23/2012,7/16/2012,2.2599999904632568,2.26,0.12,2.93562841,18.833334551280654,116.18884918423228,-0.14262420565679676,800,3231.2852453780083,17046.79254255426
1094346,O075.L,7/31/2012,7/23/2012,144.60000610351562,144.6,2.26,4.15860653,63.98230298327902,150.25210864579665,-0.14000581049258284,800,2714.0325105045508,13671.093390841457
1094362,OGZD.L,12/19/2008,6/27/2008,14.699999809265137,14.7,58.4,-1.37946844,3.9727892942629834,5.7387681233031671,0.94837597378008609,26574676,9740835.0363464728,17750176.542912968
1094453,PFZ.L,8/10/2012,8/9/2012,23.940000534057617,23.94,0.036,6.49978733,665.00019283113352,361.36363498424754,-0.051160853770047469,1185,1518.614533923128,6520.8945773779342
1094453,PFZ.L,7/10/2012,7/9/2012,60.419998168945313,60.42,23,0.9658259,2.6269564043331766,52.085011843488623,-0.1321409133957098,700,1589.9412114927773,6734.7893140995257
1094453,PFZ.L,7/13/2012,7/12/2012,22.489999771118164,22.49,125.59,-1.71995187,5.5842596765404213,92.490174353465775,-0.18164483234831852,360,1579.1633512283547,6711.797607820251
1094453,PFZ.L,8/7/2012,8/6/2012,1.2799999713897705,1.28,24.3,-2.94361639,18.984377236611895,162.76920440495073,0.035235477788902507,1735,1507.6367290694773,6452.6802302119286
